STATION,NAME,UNITCODE,Year,Month,DATE,EVAP,EVAPMIN,EVAPMAX,PRECIP,SNOW,SNOWDEPTH,TEMPMAX,TEMPMIN,FOG,THUNDER,ICE,HAIL,RIME
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,2,2016-02-27,,,,0,0,20,47,6,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,2,2016-02-28,,,,0.05,0.5,20,42,14,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,2,2016-02-29,,,,0.1,3,22,38,23,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,3,2016-03-01,,,,0,0,20,34,22,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,3,2016-03-02,,,,0,0,20,36,13,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,3,2016-03-03,,,,0,0,20,36,13,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,3,2016-03-04,,,,0.01,0,20,48,14,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,3,2016-03-05,,,,0,0,20,48,13,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,3,2016-03-06,,,,0,0,18,50,16,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,3,2016-03-07,,,,0.01,0,18,52,20,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,3,2016-03-08,,,,0,0,17,40,9,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,3,2016-03-09,,,,0.07,1,18,34,22,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,3,2016-03-10,,,,0.01,0,18,36,23,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,3,2016-03-11,,,,0,0,16,49,23,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,3,2016-03-12,,,,0,0,16,55,21,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,3,2016-03-13,,,,0,0,16,43,24,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,3,2016-03-14,,,,0.23,3,19,44,26,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,3,2016-03-15,,,,0.42,4,22,33,10,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,3,2016-03-16,,,,0,0,21,31,7,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,3,2016-03-17,,,,0,0,20,31,2,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,3,2016-03-18,,,,0,0,19,28,-6,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,3,2016-03-19,,,,0,0,19,31,-12,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,3,2016-03-20,,,,0,0,19,51,-8,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,3,2016-03-21,,,,0,0,18,51,30,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,3,2016-03-22,,,,0.43,3,21,36,26,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,3,2016-03-23,,,,0,0,21,36,19,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,3,2016-03-24,,,,0,0,21,37,19,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,3,2016-03-25,,,,0.25,3,22,31,18,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,3,2016-03-26,,,,0,0,20,37,15,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,3,2016-03-27,,,,0,0,20,28,7,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,3,2016-03-28,,,,0.15,2,21,40,15,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,3,2016-03-29,,,,0,0,20,42,27,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,3,2016-03-30,,,,0.03,2,21,38,26,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,3,2016-03-31,,,,0,0,20,39,27,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,4,2016-04-01,,,,0,0,18,37,26,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,4,2016-04-02,,,,0,0,15,46,16,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,4,2016-04-03,,,,0,0,15,50,22,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,4,2016-04-04,,,,0,0,13,52,27,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,4,2016-04-05,,,,0.3,1,14,54,23,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,4,2016-04-08,,,,,0,10,58,19,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,4,2016-04-09,,,,0,0,8,64,21,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,4,2016-04-10,,,,0,0,4,58,21,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,4,2016-04-11,,,,0,0,0,59,28,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,4,2016-04-12,,,,0,0,0,58,28,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,4,2016-04-13,,,,0.01,0,0,58,28,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,4,2016-04-14,,,,0,0,0,51,27,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,4,2016-04-15,,,,0.5,2,2,38,24,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,4,2016-04-16,,,,0,0,0,41,16,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,4,2016-04-17,,,,0,0,0,45,16,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,4,2016-04-18,,,,0.01,0.1,0,45,16,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,4,2016-04-19,,,,0.05,1,1,43,30,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,4,2016-04-20,,,,0,0,0,64,27,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,4,2016-04-21,,,,0,0,0,65,25,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,4,2016-04-22,,,,0,0,0,66,28,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,4,2016-04-23,,,,0,0,0,68,28,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,4,2016-04-24,,,,0,0,0,57,35,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,4,2016-04-25,,,,0.2,0,0,46,34,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,4,2016-04-26,,,,0,0,0,41,34,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,4,2016-04-27,,,,0.01,0,0,43,29,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,4,2016-04-28,,,,0.01,0,0,45,27,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,4,2016-04-29,,,,0,0,0,40,27,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,4,2016-04-30,,,,0.01,0,0,47,29,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,5,2016-05-01,,,,0,0,0,51,30,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,5,2016-05-02,,,,0,0,0,51,21,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,5,2016-05-03,,,,0,0,0,64,24,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,5,2016-05-04,,,,0,0,0,67,27,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,5,2016-05-05,,,,0,0,0,67,32,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,5,2016-05-06,,,,0,0,0,71,33,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,5,2016-05-07,,,,0.05,0,0,59,33,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,5,2016-05-08,,,,0.03,0,0,50,33,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,5,2016-05-09,,,,0,0,0,68,37,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,5,2016-05-10,,,,0.02,0,0,57,28,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,5,2016-05-11,,,,0.01,0,0,37,28,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,5,2016-05-12,,,,0,0,0,48,23,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,5,2016-05-13,,,,0,0,0,59,26,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,5,2016-05-14,,,,0,0,0,49,33,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,5,2016-05-15,,,,0.03,0,0,50,34,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,5,2016-05-16,,,,0.22,0,0,45,34,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,5,2016-05-17,,,,0,0,0,49,31,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,5,2016-05-18,,,,0,0,0,58,30,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,5,2016-05-19,,,,0,0,0,62,35,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,5,2016-05-20,,,,0.2,0,0,66,34,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,5,2016-05-21,,,,0.17,0,0,59,37,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,5,2016-05-22,,,,0.18,0,0,56,29,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,5,2016-05-23,,,,0.04,0,0,46,30,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,5,2016-05-24,,,,0.06,0,0,47,29,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,5,2016-05-25,,,,0.16,0,0,57,32,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,5,2016-05-26,,,,0.35,0,0,51,36,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,5,2016-05-27,,,,0.42,0,0,53,30,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,5,2016-05-28,,,,0.15,0,0,56,30,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,5,2016-05-29,,,,0,0,0,57,27,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,5,2016-05-30,,,,0.15,0,0,63,33,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,5,2016-05-31,,,,0,0,0,61,29,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,6,2016-06-01,,,,0,0,0,61,29,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,6,2016-06-02,,,,0,0,0,68,34,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,6,2016-06-03,,,,0,0,0,69,34,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,6,2016-06-04,,,,0,0,0,69,34,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,6,2016-06-05,,,,0,0,0,76,37,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,6,2016-06-06,,,,0,0,0,79,39,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,6,2016-06-07,,,,0,0,0,79,39,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,6,2016-06-08,,,,0.13,0,0,80,40,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,6,2016-06-09,,,,0.01,0,0,79,41,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,6,2016-06-10,,,,0,0,0,79,37,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,6,2016-06-11,,,,0,0,0,81,37,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,6,2016-06-12,,,,0,0,0,76,38,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,6,2016-06-13,,,,0,0,0,65,37,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,6,2016-06-14,,,,0.02,0,0,66,31,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,6,2016-06-15,,,,0.55,0,0,64,31,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,6,2016-06-16,,,,0.12,0,0,64,40,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,6,2016-06-17,,,,0,0,0,64,33,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,6,2016-06-18,,,,0,0,0,76,34,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,6,2016-06-19,,,,0,0,0,78,35,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,6,2016-06-20,,,,0,0,0,72,34,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,6,2016-06-21,,,,0,0,0,82,34,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,6,2016-06-22,,,,0,0,0,,,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,6,2016-06-23,,,,0,0,0,77,35,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,6,2016-06-24,,,,0,0,0,82,36,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,6,2016-06-25,,,,0,0,0,76,35,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,6,2016-06-26,,,,0,0,0,66,29,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,6,2016-06-27,,,,0,0,0,75,30,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,6,2016-06-28,,,,0,0,0,81,33,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,6,2016-06-29,,,,0.01,0,0,84,39,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,6,2016-06-30,,,,0,0,0,84,40,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,7,2016-07-01,,,,0,0,0,73,40,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,7,2016-07-02,,,,0.01,0,0,79,39,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,7,2016-07-03,,,,0,0,0,79,39,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,7,2016-07-04,,,,0.11,0,0,77,40,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,7,2016-07-05,,,,0,0,0,77,37,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,7,2016-07-06,,,,0,0,0,72,38,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,7,2016-07-07,,,,0,0,0,69,37,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,7,2016-07-08,,,,0,0,0,71,34,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,7,2016-07-09,,,,0.09,0,0,80,34,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,7,2016-07-10,,,,0,0,0,81,40,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,7,2016-07-11,,,,1.06,0,0,61,39,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,7,2016-07-12,,,,0.13,0,0,48,29,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,7,2016-07-13,,,,0,0,0,67,29,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,7,2016-07-14,,,,0,0,0,68,32,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,7,2016-07-15,,,,0,0,0,74,32,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,7,2016-07-16,,,,0,0,0,79,33,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,7,2016-07-17,,,,0,0,0,74,32,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,7,2016-07-18,,,,0.01,0,0,79,31,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,7,2016-07-19,,,,0,0,0,83,35,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,7,2016-07-20,,,,0,0,0,84,35,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,7,2016-07-21,,,,0.05,0,0,83,36,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,7,2016-07-22,,,,0,0,0,86,36,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,7,2016-07-23,,,,0,0,0,84,39,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,7,2016-07-24,,,,0,0,0,76,34,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,7,2016-07-25,,,,0,0,0,80,34,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,7,2016-07-26,,,,0,0,0,85,36,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,7,2016-07-27,,,,0,0,0,84,37,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,7,2016-07-28,,,,0.04,0,0,83,41,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,7,2016-07-29,,,,0,0,0,82,43,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,7,2016-07-30,,,,0,0,0,83,42,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,7,2016-07-31,,,,0,0,0,85,41,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,8,2016-08-01,,,,0,0,0,83,40,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,8,2016-08-02,,,,0,0,0,82,38,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,8,2016-08-03,,,,0,0,0,86,37,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,8,2016-08-04,,,,0,0,0,86,32,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,8,2016-08-05,,,,0,0,0,80,32,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,8,2016-08-06,,,,0,0,0,83,34,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,8,2016-08-07,,,,0,0,0,80,38,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,8,2016-08-08,,,,0.08,0,0,73,36,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,8,2016-08-09,,,,0.01,0,0,78,34,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,8,2016-08-10,,,,0,0,0,78,35,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,8,2016-08-11,,,,0,0,0,73,34,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,8,2016-08-12,,,,0,0,0,72,35,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,8,2016-08-13,,,,0,0,0,75,35,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,8,2016-08-14,,,,0,0,0,80,37,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,8,2016-08-15,,,,0,0,0,79,37,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,8,2016-08-16,,,,0,0,0,83,37,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,8,2016-08-17,,,,0,0,0,85,36,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,8,2016-08-18,,,,0,0,0,84,40,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,8,2016-08-19,,,,0.08,0,0,67,46,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,8,2016-08-20,,,,0,0,0,62,28,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,8,2016-08-21,,,,0,0,0,75,28,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,8,2016-08-22,,,,0,0,0,81,32,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,8,2016-08-23,,,,0,0,0,79,31,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,8,2016-08-24,,,,0,0,0,71,28,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,8,2016-08-25,,,,0.01,0,0,63,27,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,8,2016-08-26,,,,0.03,0,0,65,37,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,8,2016-08-27,,,,0,0,0,66,30,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,8,2016-08-28,,,,0,0,0,73,30,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,8,2016-08-29,,,,0,0,0,78,31,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,8,2016-08-30,,,,0,0,0,80,33,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,8,2016-08-31,,,,0,0,0,84,34,,,,,
USC00489902,"YELLOWSTONE NATIONAL PARK EAST ENTRANCE, WY US",YELL,2016,9,2016-09-01,,,,0,0,0,85,37,,,,,
