Geo,Country,YearMon,Hotel,ShortStay,Camp
HU,Hungary,2012M10,1595810,169136,44675
HU,Hungary,2012M09,1720301,249374,117416
HU,Hungary,2012M08,2498834,914288,461083
HU,Hungary,2012M07,2198660,943912,432622
HU,Hungary,2012M06,1618364,505342,183648
HU,Hungary,2012M05,1495610,251827,120696
HU,Hungary,2012M04,1429056,154770,58709
HU,Hungary,2012M03,1168282,113512,16331
HU,Hungary,2012M02,879350,80237,3751
HU,Hungary,2012M01,911368,73631,6860
HU,Hungary,2011M12,1058355,,
HU,Hungary,2011M11,1133219,,
HU,Hungary,2011M10,1420457,,
HU,Hungary,2011M09,1531927,,
HU,Hungary,2011M08,2153989,,
HU,Hungary,2011M07,1997209,,
HU,Hungary,2011M06,1486692,,
HU,Hungary,2011M05,1369773,,
HU,Hungary,2011M04,1294014,,
HU,Hungary,2011M03,1091233,,
HU,Hungary,2011M02,829537,,
HU,Hungary,2011M01,822567,,
HU,Hungary,2010M12,931056,,
HU,Hungary,2010M11,1100216,,
HU,Hungary,2010M10,1351366,,
HU,Hungary,2010M09,1506392,,
HU,Hungary,2010M08,2213860,,
HU,Hungary,2010M07,1983624,,
HU,Hungary,2010M06,1421726,,
HU,Hungary,2010M05,1382275,,
HU,Hungary,2010M04,1130650,,
HU,Hungary,2010M03,1031103,,
HU,Hungary,2010M02,793019,,
HU,Hungary,2010M01,772078,,
HU,Hungary,2009M12,868299,,
HU,Hungary,2009M11,953548,,
HU,Hungary,2009M10,1310676,,
HU,Hungary,2009M09,1387360,,
HU,Hungary,2009M08,2178575,,
HU,Hungary,2009M07,1933583,,
HU,Hungary,2009M06,1400344,,
HU,Hungary,2009M05,1334230,,
HU,Hungary,2009M04,1128024,,
HU,Hungary,2009M03,942713,,
HU,Hungary,2009M02,758980,,
HU,Hungary,2009M01,778479,,
HU,Hungary,2008M12,927428,,
HU,Hungary,2008M11,1059029,,
HU,Hungary,2008M10,1429897,,
HU,Hungary,2008M09,1493244,,
HU,Hungary,2008M08,2267185,,
HU,Hungary,2008M07,2062414,,
HU,Hungary,2008M06,1477268,,
HU,Hungary,2008M05,1539685,,
HU,Hungary,2008M04,1162174,,
HU,Hungary,2008M03,1147593,,
HU,Hungary,2008M02,908372,,
HU,Hungary,2008M01,808497,,
HU,Hungary,2007M12,969313,,
HU,Hungary,2007M11,1123866,,
HU,Hungary,2007M10,1401156,,
HU,Hungary,2007M09,1556258,,
HU,Hungary,2007M08,2277311,,
HU,Hungary,2007M07,2026612,,
HU,Hungary,2007M06,1516885,,
HU,Hungary,2007M05,1370454,,
HU,Hungary,2007M04,1305321,,
HU,Hungary,2007M03,1136396,,
HU,Hungary,2007M02,819769,,
HU,Hungary,2007M01,793805,,
HU,Hungary,2006M12,917578,,
HU,Hungary,2006M11,1014885,,
HU,Hungary,2006M10,1343395,,
HU,Hungary,2006M09,1570548,,
HU,Hungary,2006M08,2208889,,
HU,Hungary,2006M07,2021605,,
HU,Hungary,2006M06,1528468,,
HU,Hungary,2006M05,1376363,,
HU,Hungary,2006M04,1244382,,
HU,Hungary,2006M03,1042221,,
HU,Hungary,2006M02,767536,,
HU,Hungary,2006M01,772600,,
HU,Hungary,2005M12,885431,,
HU,Hungary,2005M11,1076179,,
HU,Hungary,2005M10,1392119,,
HU,Hungary,2005M09,1582958,,
HU,Hungary,2005M08,2162601,,
HU,Hungary,2005M07,1970977,,
HU,Hungary,2005M06,1496681,,
HU,Hungary,2005M05,1450799,,
HU,Hungary,2005M04,1168746,,
HU,Hungary,2005M03,1097820,,
HU,Hungary,2005M02,740674,,
HU,Hungary,2005M01,723919,,
HU,Hungary,2004M12,843634,,
HU,Hungary,2004M11,1014067,,
HU,Hungary,2004M10,1312436,,
HU,Hungary,2004M09,1452414,,
HU,Hungary,2004M08,2029658,,
HU,Hungary,2004M07,1817908,,
HU,Hungary,2004M06,1412347,,
HU,Hungary,2004M05,1370334,,
HU,Hungary,2004M04,1139990,,
HU,Hungary,2004M03,957454,,
HU,Hungary,2004M02,673918,,
HU,Hungary,2004M01,637943,,
IS,Iceland,2017M09,550201,200458,135536
IS,Iceland,2017M08,682805,296639,336601
IS,Iceland,2017M07,717439,312050,419212
IS,Iceland,2017M06,594683,245722,181282
IS,Iceland,2017M05,414631,175490,0
IS,Iceland,2017M04,365185,134535,0
IS,Iceland,2017M03,412747,138025,0
IS,Iceland,2017M02,383682,128717,0
IS,Iceland,2017M01,336531,94389,0
IS,Iceland,2016M12,326452,79845,0
IS,Iceland,2016M11,335151,87149,0
IS,Iceland,2016M10,391738,118162,0
IS,Iceland,2016M09,486576,182341,48337
IS,Iceland,2016M08,701168,341468,352291
IS,Iceland,2016M07,724375,343513,459207
IS,Iceland,2016M06,570624,270481,179376
IS,Iceland,2016M05,367524,133505,0
IS,Iceland,2016M04,291609,113566,0
IS,Iceland,2016M03,366278,108882,0
IS,Iceland,2016M02,316660,74267,0
IS,Iceland,2016M01,221476,61082,0
IS,Iceland,2015M12,201071,46204,0
IS,Iceland,2015M11,288939,69948,0
IS,Iceland,2015M10,279630,73117,0
IS,Iceland,2015M09,365394,140589,24195
IS,Iceland,2015M08,624775,312638,370019
IS,Iceland,2015M07,651932,321948,485889
IS,Iceland,2015M06,486704,201795,184648
IS,Iceland,2015M05,317705,108366,0
IS,Iceland,2015M04,221136,65951,0
IS,Iceland,2015M03,260025,72358,0
IS,Iceland,2015M02,234504,65728,0
IS,Iceland,2015M01,188348,47304,0
IS,Iceland,2014M12,153004,50486,0
IS,Iceland,2014M11,181601,52248,0
IS,Iceland,2014M10,218749,70381,0
IS,Iceland,2014M09,277294,108942,20968
IS,Iceland,2014M08,530911,253843,287875
IS,Iceland,2014M07,564048,258674,443926
IS,Iceland,2014M06,403081,175194,186787
IS,Iceland,2014M05,241096,92390,6742
IS,Iceland,2014M04,185362,59297,0
IS,Iceland,2014M03,217946,59881,0
IS,Iceland,2014M02,181725,43053,0
IS,Iceland,2014M01,132344,32035,0
IS,Iceland,2013M12,130632,28534,0
IS,Iceland,2013M11,151899,26150,0
IS,Iceland,2013M10,185090,43804,236
IS,Iceland,2013M09,225503,82040,6322
IS,Iceland,2013M08,449100,190536,156635
IS,Iceland,2013M07,519235,222524,264872
IS,Iceland,2013M06,367466,130964,87717
IS,Iceland,2013M05,207909,67663,5442
IS,Iceland,2013M04,151374,40086,0
IS,Iceland,2013M03,188851,43236,0
IS,Iceland,2013M02,157729,29416,3
IS,Iceland,2013M01,98982,20733,2
IS,Iceland,2012M12,97685,7485,0
IS,Iceland,2012M11,127847,10677,0
IS,Iceland,2012M10,152064,13817,0
IS,Iceland,2012M09,204507,38759,9075
IS,Iceland,2012M08,428264,97198,117877
IS,Iceland,2012M07,476805,111048,171376
IS,Iceland,2012M06,327570,60336,60326
IS,Iceland,2012M05,177966,26663,4131
IS,Iceland,2012M04,136602,13248,0
IS,Iceland,2012M03,145343,10476,0
IS,Iceland,2012M02,115213,7110,0
IS,Iceland,2012M01,77068,5126,0
IS,Iceland,2011M12,83881,,
IS,Iceland,2011M11,92787,,
IS,Iceland,2011M10,145709,,
IS,Iceland,2011M09,185432,,
IS,Iceland,2011M08,413551,,
IS,Iceland,2011M07,461253,,
IS,Iceland,2011M06,316614,,
IS,Iceland,2011M05,164686,,
IS,Iceland,2011M04,139518,,
IS,Iceland,2011M03,117252,,
IS,Iceland,2011M02,95654,,
IS,Iceland,2011M01,63987,,
IS,Iceland,2010M12,66225,,
IS,Iceland,2010M11,83601,,
IS,Iceland,2010M10,131227,,
IS,Iceland,2010M09,153833,,
IS,Iceland,2010M08,369864,,
IS,Iceland,2010M07,415650,,
IS,Iceland,2010M06,280879,,
IS,Iceland,2010M05,142553,,
IS,Iceland,2010M04,110112,,
IS,Iceland,2010M03,113145,,
IS,Iceland,2010M02,92986,,
IS,Iceland,2010M01,64970,,
IS,Iceland,2009M12,61619,,
IS,Iceland,2009M11,80215,,
IS,Iceland,2009M10,120306,,
IS,Iceland,2009M09,157394,,
IS,Iceland,2009M08,368837,,
IS,Iceland,2009M07,394626,,
IS,Iceland,2009M06,259393,,
IS,Iceland,2009M05,150745,,
IS,Iceland,2009M04,110713,,
IS,Iceland,2009M03,94809,,
IS,Iceland,2009M02,80394,,
IS,Iceland,2009M01,60616,,
IS,Iceland,2008M12,64714,,
IS,Iceland,2008M11,85493,,
IS,Iceland,2008M10,119039,,
IS,Iceland,2008M09,155407,,
IS,Iceland,2008M08,353163,,
IS,Iceland,2008M07,395992,,
IS,Iceland,2008M06,258861,,
IS,Iceland,2008M05,153829,,
IS,Iceland,2008M04,107217,,
IS,Iceland,2008M03,96820,,
IS,Iceland,2008M02,89110,,
IS,Iceland,2008M01,66610,,
IS,Iceland,2007M12,61602,,
IS,Iceland,2007M11,86735,,
IS,Iceland,2007M10,126088,,
IS,Iceland,2007M09,151151,,
IS,Iceland,2007M08,340856,,
IS,Iceland,2007M07,385016,,
IS,Iceland,2007M06,266118,,
IS,Iceland,2007M05,155817,,
IS,Iceland,2007M04,108258,,
IS,Iceland,2007M03,101385,,
IS,Iceland,2007M02,74685,,
IS,Iceland,2007M01,58868,,
IS,Iceland,2006M12,59497,,
IS,Iceland,2006M11,80529,,
IS,Iceland,2006M10,113238,,
IS,Iceland,2006M09,146872,,
IS,Iceland,2006M08,316489,,
IS,Iceland,2006M07,362171,,
IS,Iceland,2006M06,231274,,
IS,Iceland,2006M05,127900,,
IS,Iceland,2006M04,94846,,
IS,Iceland,2006M03,85083,,
IS,Iceland,2006M02,64549,,
IS,Iceland,2006M01,45522,,
IS,Iceland,2005M12,47611,,
IS,Iceland,2005M11,64933,,
IS,Iceland,2005M10,100468,,
IS,Iceland,2005M09,122721,,
IS,Iceland,2005M08,300672,,
IS,Iceland,2005M07,333945,,
IS,Iceland,2005M06,220227,,
IS,Iceland,2005M05,113911,,
IS,Iceland,2005M04,90336,,
IS,Iceland,2005M03,74839,,
IS,Iceland,2005M02,59266,,
IS,Iceland,2005M01,40080,,
IS,Iceland,2004M12,41357,,
IS,Iceland,2004M11,59887,,
IS,Iceland,2004M10,97099,,
IS,Iceland,2004M09,109040,,
IS,Iceland,2004M08,271782,,
IS,Iceland,2004M07,324201,,
IS,Iceland,2004M06,199027,,
IS,Iceland,2004M05,106617,,
IS,Iceland,2004M04,85394,,
IS,Iceland,2004M03,77798,,
IS,Iceland,2004M02,60311,,
IS,Iceland,2004M01,35992,,
IT,Italy,2017M09,29958618,8178079,6595340
IT,Italy,2017M08,48455020,17662286,20226358
IT,Italy,2017M07,44804088,15145003,15954662
IT,Italy,2017M06,32952118,9630070,9569528
IT,Italy,2017M05,20898764,5365380,3645083
IT,Italy,2017M04,19184047,4826312,2056642
IT,Italy,2017M03,16032058,3650017,397021
IT,Italy,2017M02,13664399,2841054,169781
IT,Italy,2017M01,13604187,3067552,231146
IT,Italy,2016M12,11916338,3035864,390693
IT,Italy,2016M11,10171571,2414015,253125
IT,Italy,2016M10,18423649,4559120,1242728
IT,Italy,2016M09,29399900,8347015,6064354
IT,Italy,2016M08,46453178,18354912,18626243
IT,Italy,2016M07,42248644,15641291,14194478
IT,Italy,2016M06,29284258,8730602,7056492
IT,Italy,2016M05,20905200,6085272,4004204
IT,Italy,2016M04,16092528,3932976,1241280
IT,Italy,2016M03,16585556,3794218,764684
IT,Italy,2016M02,13663106,3139164,201778
IT,Italy,2016M01,12531285,2938314,274078
IT,Italy,2015M12,11428505,2898647,252838
IT,Italy,2015M11,9949295,2314848,147851
IT,Italy,2015M10,18102319,4053105,878005
IT,Italy,2015M09,29126802,7927813,5828443
IT,Italy,2015M08,46359391,17690157,18405786
IT,Italy,2015M07,40820002,14754022,14284581
IT,Italy,2015M06,28912090,8453605,7552132
IT,Italy,2015M05,21755080,5712872,3938437
IT,Italy,2015M04,16952463,3923172,1439836
IT,Italy,2015M03,14440939,2977972,363898
IT,Italy,2015M02,12909327,2757464,212044
IT,Italy,2015M01,12194930,2760908,284307
IT,Italy,2014M12,11463032,2510773,359840
IT,Italy,2014M11,9682389,1934335,232241
IT,Italy,2014M10,17082050,3538075,1063775
IT,Italy,2014M09,27734180,7219380,5545813
IT,Italy,2014M08,44685363,16830258,18309758
IT,Italy,2014M07,38736955,13676676,13738274
IT,Italy,2014M06,28399007,8531519,8207825
IT,Italy,2014M05,20019272,4356122,2739078
IT,Italy,2014M04,17610789,3780241,1800694
IT,Italy,2014M03,15023176,2754692,358514
IT,Italy,2014M02,12305978,2330621,223874
IT,Italy,2014M01,12199244,2466244,320749
IT,Italy,2013M12,11240886,2434350,340243
IT,Italy,2013M11,9991071,2029311,278808
IT,Italy,2013M10,17008159,3447574,1030775
IT,Italy,2013M09,27919167,6958464,5408673
IT,Italy,2013M08,44828785,16626420,18197132
IT,Italy,2013M07,39726555,14078069,14695958
IT,Italy,2013M06,27932592,7669488,7105213
IT,Italy,2013M05,20279695,4891477,3776985
IT,Italy,2013M04,15550575,3111262,1221442
IT,Italy,2013M03,15705651,2874211,517427
IT,Italy,2013M02,12563841,2384786,257372
IT,Italy,2013M01,12012371,2383868,306959
IT,Italy,2012M12,11108110,2337759,307606
IT,Italy,2012M11,10073231,1894481,234315
IT,Italy,2012M10,16889719,3240402,1019180
IT,Italy,2012M09,27683531,6908020,5989103
IT,Italy,2012M08,44089520,16655183,19100969
IT,Italy,2012M07,39595157,14042498,15450500
IT,Italy,2012M06,28342526,8073385,8080932
IT,Italy,2012M05,19455138,4461636,3362233
IT,Italy,2012M04,17696933,3561697,1933101
IT,Italy,2012M03,15056540,2601832,350635
IT,Italy,2012M02,12777291,2415020,214615
IT,Italy,2012M01,12842447,2563526,302712
IT,Italy,2011M12,11012498,,
IT,Italy,2011M11,9739379,,
IT,Italy,2011M10,17878806,,
IT,Italy,2011M09,28184446,,
IT,Italy,2011M08,44602581,,
IT,Italy,2011M07,40658674,,
IT,Italy,2011M06,29702794,,
IT,Italy,2011M05,19351177,,
IT,Italy,2011M04,17742660,,
IT,Italy,2011M03,15433154,,
IT,Italy,2011M02,12597516,,
IT,Italy,2011M01,13007167,,
IT,Italy,2010M12,11093369,,
IT,Italy,2010M11,9821452,,
IT,Italy,2010M10,17047236,,
IT,Italy,2010M09,26811835,,
IT,Italy,2010M08,43569742,,
IT,Italy,2010M07,39029680,,
IT,Italy,2010M06,27232894,,
IT,Italy,2010M05,19721185,,
IT,Italy,2010M04,16715631,,
IT,Italy,2010M03,15022376,,
IT,Italy,2010M02,13115570,,
IT,Italy,2010M01,12394588,,
IT,Italy,2009M12,11387910,,
IT,Italy,2009M11,9396500,,
IT,Italy,2009M10,16341655,,
IT,Italy,2009M09,26302002,,
IT,Italy,2009M08,42885406,,
IT,Italy,2009M07,37483574,,
IT,Italy,2009M06,26886552,,
IT,Italy,2009M05,19913384,,
IT,Italy,2009M04,16496804,,
IT,Italy,2009M03,14164258,,
IT,Italy,2009M02,12950756,,
IT,Italy,2009M01,12409306,,
IT,Italy,2008M12,11047131,,
IT,Italy,2008M11,9549491,,
IT,Italy,2008M10,16289140,,
IT,Italy,2008M09,25832208,,
IT,Italy,2008M08,41330280,,
IT,Italy,2008M07,37294742,,
IT,Italy,2008M06,27449294,,
IT,Italy,2008M05,20737926,,
IT,Italy,2008M04,16010649,,
IT,Italy,2008M03,16509755,,
IT,Italy,2008M02,13896622,,
IT,Italy,2008M01,12588957,,
IT,Italy,2007M12,11469710,,
IT,Italy,2007M11,10552692,,
IT,Italy,2007M10,17227996,,
IT,Italy,2007M09,27400974,,
IT,Italy,2007M08,42073518,,
IT,Italy,2007M07,37904669,,
IT,Italy,2007M06,29302515,,
IT,Italy,2007M05,19656462,,
IT,Italy,2007M04,18270491,,
IT,Italy,2007M03,15340711,,
IT,Italy,2007M02,12927282,,
IT,Italy,2007M01,12201722,,
IT,Italy,2006M12,11100386,,
IT,Italy,2006M11,9924403,,
IT,Italy,2006M10,16758306,,
IT,Italy,2006M09,27006440,,
IT,Italy,2006M08,40607561,,
IT,Italy,2006M07,36096804,,
IT,Italy,2006M06,28323355,,
IT,Italy,2006M05,19335536,,
IT,Italy,2006M04,17900380,,
IT,Italy,2006M03,15256947,,
IT,Italy,2006M02,13258433,,
IT,Italy,2006M01,12686777,,
IT,Italy,2005M12,10723973,,
IT,Italy,2005M11,9627177,,
IT,Italy,2005M10,16706056,,
IT,Italy,2005M09,25461428,,
IT,Italy,2005M08,39372154,,
IT,Italy,2005M07,34584827,,
IT,Italy,2005M06,26922576,,
IT,Italy,2005M05,19452429,,
IT,Italy,2005M04,15168523,,
IT,Italy,2005M03,16056568,,
IT,Italy,2005M02,12225520,,
IT,Italy,2005M01,12136515,,
IT,Italy,2004M12,9657810,,
IT,Italy,2004M11,9238923,,
IT,Italy,2004M10,16243190,,
IT,Italy,2004M09,25006747,,
IT,Italy,2004M08,38565552,,
IT,Italy,2004M07,33781427,,
IT,Italy,2004M06,26427507,,
IT,Italy,2004M05,19570898,,
IT,Italy,2004M04,16455928,,
IT,Italy,2004M03,14342257,,
IT,Italy,2004M02,13150797,,
IT,Italy,2004M01,11578803,,
LT,Lithuania,2017M09,378643,286019,3389
LT,Lithuania,2017M08,486313,501618,23780
LT,Lithuania,2017M07,477956,500108,24127
LT,Lithuania,2017M06,425208,352585,10073
LT,Lithuania,2017M05,381441,266632,5592
LT,Lithuania,2017M04,311434,201680,583
LT,Lithuania,2017M03,270341,168154,138
LT,Lithuania,2017M02,226785,138557,178
LT,Lithuania,2017M01,246845,132397,830
LT,Lithuania,2016M12,256675,163931,268
LT,Lithuania,2016M11,254454,171244,618
LT,Lithuania,2016M10,297271,194066,387
LT,Lithuania,2016M09,354404,263172,3103
LT,Lithuania,2016M08,474825,511072,21344
LT,Lithuania,2016M07,458287,513578,22985
LT,Lithuania,2016M06,397805,341262,14198
LT,Lithuania,2016M05,363393,254984,4264
LT,Lithuania,2016M04,280424,182519,430
LT,Lithuania,2016M03,256429,181234,166
LT,Lithuania,2016M02,212905,158112,150
LT,Lithuania,2016M01,228406,154174,135
LT,Lithuania,2015M12,247533,159709,205
LT,Lithuania,2015M11,237109,166479,184
LT,Lithuania,2015M10,293438,194514,439
LT,Lithuania,2015M09,331756,231381,3634
LT,Lithuania,2015M08,452553,456440,26419
LT,Lithuania,2015M07,442401,487708,23994
LT,Lithuania,2015M06,368849,308194,12977
LT,Lithuania,2015M05,343202,234602,5892
LT,Lithuania,2015M04,257684,183307,770
LT,Lithuania,2015M03,228325,175641,244
LT,Lithuania,2015M02,195502,150040,176
LT,Lithuania,2015M01,215037,144584,270
LT,Lithuania,2014M12,236250,147776,438
LT,Lithuania,2014M11,252978,161383,546
LT,Lithuania,2014M10,285356,185430,728
LT,Lithuania,2014M09,315488,217187,2319
LT,Lithuania,2014M08,434792,430997,20156
LT,Lithuania,2014M07,438001,479469,24803
LT,Lithuania,2014M06,355190,323696,16513
LT,Lithuania,2014M05,342009,230199,5316
LT,Lithuania,2014M04,247737,183385,952
LT,Lithuania,2014M03,224192,180497,163
LT,Lithuania,2014M02,186168,154308,139
LT,Lithuania,2014M01,225265,155004,174
LT,Lithuania,2013M12,229833,155698,345
LT,Lithuania,2013M11,258932,163586,460
LT,Lithuania,2013M10,276633,177771,605
LT,Lithuania,2013M09,311720,223038,1960
LT,Lithuania,2013M08,428840,401654,22103
LT,Lithuania,2013M07,418905,430650,22961
LT,Lithuania,2013M06,340048,296054,14095
LT,Lithuania,2013M05,329782,216194,4451
LT,Lithuania,2013M04,232935,159131,1305
LT,Lithuania,2013M03,205352,154710,445
LT,Lithuania,2013M02,167786,112697,294
LT,Lithuania,2013M01,198749,129127,207
LT,Lithuania,2012M12,210144,101835,339
LT,Lithuania,2012M11,221861,112888,260
LT,Lithuania,2012M10,244115,127965,412
LT,Lithuania,2012M09,277397,159068,3516
LT,Lithuania,2012M08,401537,325943,16850
LT,Lithuania,2012M07,418615,357101,21080
LT,Lithuania,2012M06,323549,223779,11041
LT,Lithuania,2012M05,292088,150654,3442
LT,Lithuania,2012M04,221596,129514,544
LT,Lithuania,2012M03,202339,128034,120
LT,Lithuania,2012M02,160727,110547,107
LT,Lithuania,2012M01,196227,110240,89
LT,Lithuania,2011M12,196122,,
LT,Lithuania,2011M11,205129,,
LT,Lithuania,2011M10,226280,,
LT,Lithuania,2011M09,268453,,
LT,Lithuania,2011M08,364176,,
LT,Lithuania,2011M07,354247,,
LT,Lithuania,2011M06,296620,,
LT,Lithuania,2011M05,258186,,
LT,Lithuania,2011M04,196620,,
LT,Lithuania,2011M03,178646,,
LT,Lithuania,2011M02,140025,,
LT,Lithuania,2011M01,157941,,
LT,Lithuania,2010M12,157421,,
LT,Lithuania,2010M11,171743,,
LT,Lithuania,2010M10,193945,,
LT,Lithuania,2010M09,230356,,
LT,Lithuania,2010M08,310983,,
LT,Lithuania,2010M07,305391,,
LT,Lithuania,2010M06,256252,,
LT,Lithuania,2010M05,216962,,
LT,Lithuania,2010M04,146094,,
LT,Lithuania,2010M03,144095,,
LT,Lithuania,2010M02,111639,,
LT,Lithuania,2010M01,118228,,
LT,Lithuania,2009M12,124734,,
LT,Lithuania,2009M11,123223,,
LT,Lithuania,2009M10,165507,,
LT,Lithuania,2009M09,194311,,
LT,Lithuania,2009M08,268800,,
LT,Lithuania,2009M07,264923,,
LT,Lithuania,2009M06,234844,,
LT,Lithuania,2009M05,190689,,
LT,Lithuania,2009M04,146302,,
LT,Lithuania,2009M03,124408,,
LT,Lithuania,2009M02,112698,,
LT,Lithuania,2009M01,127089,,
LT,Lithuania,2008M12,146273,,
LT,Lithuania,2008M11,155655,,
LT,Lithuania,2008M10,199202,,
LT,Lithuania,2008M09,243910,,
LT,Lithuania,2008M08,334983,,
LT,Lithuania,2008M07,327139,,
LT,Lithuania,2008M06,273059,,
LT,Lithuania,2008M05,261290,,
LT,Lithuania,2008M04,187215,,
LT,Lithuania,2008M03,163651,,
LT,Lithuania,2008M02,154971,,
LT,Lithuania,2008M01,154458,,
LT,Lithuania,2007M12,173512,,
LT,Lithuania,2007M11,178073,,
LT,Lithuania,2007M10,215214,,
LT,Lithuania,2007M09,252682,,
LT,Lithuania,2007M08,322749,,
LT,Lithuania,2007M07,312446,,
LT,Lithuania,2007M06,269644,,
LT,Lithuania,2007M05,228320,,
LT,Lithuania,2007M04,191462,,
LT,Lithuania,2007M03,163009,,
LT,Lithuania,2007M02,136870,,
LT,Lithuania,2007M01,147281,,
LT,Lithuania,2006M12,160231,,
LT,Lithuania,2006M11,155847,,
LT,Lithuania,2006M10,191595,,
LT,Lithuania,2006M09,240749,,
LT,Lithuania,2006M08,304774,,
LT,Lithuania,2006M07,302209,,
LT,Lithuania,2006M06,263128,,
LT,Lithuania,2006M05,213781,,
LT,Lithuania,2006M04,173890,,
LT,Lithuania,2006M03,147962,,
LT,Lithuania,2006M02,115900,,
LT,Lithuania,2006M01,114567,,
LT,Lithuania,2005M12,130147,,
LT,Lithuania,2005M11,136277,,
LT,Lithuania,2005M10,163984,,
LT,Lithuania,2005M09,197601,,
LT,Lithuania,2005M08,267305,,
LT,Lithuania,2005M07,276566,,
LT,Lithuania,2005M06,227787,,
LT,Lithuania,2005M05,197404,,
LT,Lithuania,2005M04,146735,,
LT,Lithuania,2005M03,120111,,
LT,Lithuania,2005M02,100398,,
LT,Lithuania,2005M01,97369,,
LT,Lithuania,2004M12,105421,,
LT,Lithuania,2004M11,110254,,
LT,Lithuania,2004M10,129448,,
LT,Lithuania,2004M09,165935,,
LT,Lithuania,2004M08,233429,,
LT,Lithuania,2004M07,227530,,
LT,Lithuania,2004M06,181882,,
LT,Lithuania,2004M05,143940,,
LT,Lithuania,2004M04,100968,,
LT,Lithuania,2004M03,92426,,
LT,Lithuania,2004M02,73965,,
LT,Lithuania,2004M01,69261,,
LU,Luxembourg,2017M09,170801,20602,45023
LU,Luxembourg,2017M08,151015,31802,222307
LU,Luxembourg,2017M07,164036,34232,271580
LU,Luxembourg,2017M06,157980,20618,179519
LU,Luxembourg,2017M05,159233,26237,144204
LU,Luxembourg,2017M04,144268,18528,41964
LU,Luxembourg,2017M03,148581,15028,7436
LU,Luxembourg,2017M02,120945,10375,5874
LU,Luxembourg,2017M01,108465,8943,13063
LU,Luxembourg,2016M12,115202,13285,3632
LU,Luxembourg,2016M11,127208,13397,8234
LU,Luxembourg,2016M10,151648,20444,28894
LU,Luxembourg,2016M09,167115,20999,48243
LU,Luxembourg,2016M08,151910,32093,222569
LU,Luxembourg,2016M07,164717,37212,271547
LU,Luxembourg,2016M06,166568,21376,170753
LU,Luxembourg,2016M05,172051,23696,144719
LU,Luxembourg,2016M04,151142,19048,47087
LU,Luxembourg,2016M03,147166,13921,5443
LU,Luxembourg,2016M02,125563,9296,4541
LU,Luxembourg,2016M01,113174,7729,13971
LU,Luxembourg,2015M12,119328,12418,3295
LU,Luxembourg,2015M11,127991,12329,7322
LU,Luxembourg,2015M10,141077,21103,28633
LU,Luxembourg,2015M09,171525,31529,47514
LU,Luxembourg,2015M08,157496,29915,214511
LU,Luxembourg,2015M07,162094,38784,274776
LU,Luxembourg,2015M06,167977,21208,172254
LU,Luxembourg,2015M05,169215,25154,151283
LU,Luxembourg,2015M04,149956,20228,55998
LU,Luxembourg,2015M03,143431,11458,9878
LU,Luxembourg,2015M02,119262,9128,15682
LU,Luxembourg,2015M01,108758,9248,17706
LU,Luxembourg,2014M12,126220,10277,4607
LU,Luxembourg,2014M11,136388,11905,6494
LU,Luxembourg,2014M10,150772,22221,26433
LU,Luxembourg,2014M09,165242,18558,52092
LU,Luxembourg,2014M08,163736,30539,219070
LU,Luxembourg,2014M07,163798,43575,264947
LU,Luxembourg,2014M06,150614,25605,162674
LU,Luxembourg,2014M05,164435,22702,128575
LU,Luxembourg,2014M04,142346,21738,57588
LU,Luxembourg,2014M03,134483,12289,5138
LU,Luxembourg,2014M02,105800,7847,3226
LU,Luxembourg,2014M01,94939,7291,3647
LU,Luxembourg,2013M12,105009,10047,5025
LU,Luxembourg,2013M11,129813,9192,7072
LU,Luxembourg,2013M10,148423,18134,23980
LU,Luxembourg,2013M09,147766,15201,43473
LU,Luxembourg,2013M08,151352,28743,178660
LU,Luxembourg,2013M07,156275,34647,228076
LU,Luxembourg,2013M06,143719,23187,104489
LU,Luxembourg,2013M05,148172,24959,111442
LU,Luxembourg,2013M04,128262,19142,48645
LU,Luxembourg,2013M03,119965,13547,41145
LU,Luxembourg,2013M02,97359,7675,30824
LU,Luxembourg,2013M01,93811,6908,33342
LU,Luxembourg,2012M12,102923,10435,5172
LU,Luxembourg,2012M11,117612,11609,7107
LU,Luxembourg,2012M10,146836,20648,22163
LU,Luxembourg,2012M09,147436,19575,44118
LU,Luxembourg,2012M08,146201,29265,180846
LU,Luxembourg,2012M07,153626,40350,207328
LU,Luxembourg,2012M06,146350,21834,93451
LU,Luxembourg,2012M05,138976,22198,93093
LU,Luxembourg,2012M04,136919,19800,48454
LU,Luxembourg,2012M03,116863,12386,27689
LU,Luxembourg,2012M02,98311,8760,22997
LU,Luxembourg,2012M01,89733,8627,24139
LU,Luxembourg,2011M12,95282,11869,1836
LU,Luxembourg,2011M11,121354,14270,4362
LU,Luxembourg,2011M10,136798,16340,18424
LU,Luxembourg,2011M09,128926,17876,33156
LU,Luxembourg,2011M08,133820,28506,161613
LU,Luxembourg,2011M07,144575,37766,192533
LU,Luxembourg,2011M06,134237,25081,92997
LU,Luxembourg,2011M05,120990,24611,73636
LU,Luxembourg,2011M04,109350,20214,49133
LU,Luxembourg,2011M03,98075,9812,5267
LU,Luxembourg,2011M02,79074,6402,3594
LU,Luxembourg,2011M01,74975,6556,4414
LU,Luxembourg,2010M12,61702,,
LU,Luxembourg,2010M11,87487,,
LU,Luxembourg,2010M10,103905,,
